match_id,match_type,date,team1,team2,venue,toss_winner,toss_decision
1282742,,2021-10-17,Jersey,Denmark,"Desert Springs Cricket Ground, Almeria",Denmark,field
1282743,,2021-10-17,Italy,Germany,"Desert Springs Cricket Ground, Almeria",Italy,bat
1282744,,2021-10-19,Italy,Denmark,"Desert Springs Cricket Ground, Almeria",Denmark,field
1282745,,2021-10-19,Germany,Jersey,"Desert Springs Cricket Ground, Almeria",Germany,bat
1282746,,2021-10-20,Italy,Jersey,"Desert Springs Cricket Ground, Almeria",Jersey,field
1282747,,2021-10-20,Germany,Denmark,"Desert Springs Cricket Ground, Almeria",Denmark,field
1282748,,2021-10-21,Italy,Germany,"Desert Springs Cricket Ground, Almeria",Germany,field
1282749,,2021-10-21,Denmark,Jersey,"Desert Springs Cricket Ground, Almeria",Denmark,bat
1282929,,2021-10-19,Argentina,Brazil,"Reforma Athletic Club, Naucalpan",Brazil,field
1282930,,2021-10-19,Canada,United States of America,"Reforma Athletic Club, Naucalpan",Canada,bat
1282935,,2021-10-24,Canada,United States of America,"Reforma Athletic Club, Naucalpan",United States of America,field
1283021,,2021-10-16,Rwanda,Ghana,Gahanga International Cricket Stadium. Rwanda,Ghana,field
1283023,,2021-10-16,Seychelles,Ghana,Gahanga International Cricket Stadium. Rwanda,Seychelles,bat
1283024,,2021-10-16,Malawi,Uganda,Integrated Polytechnic Regional Centre,Malawi,bat
1283025,,2021-10-17,Lesotho,Seychelles,Gahanga International Cricket Stadium. Rwanda,Seychelles,field
1283026,,2021-10-17,Swaziland,Malawi,Integrated Polytechnic Regional Centre,Malawi,field
1283028,,2021-10-17,Uganda,Rwanda,Integrated Polytechnic Regional Centre,Uganda,bat
1283029,,2021-10-19,Malawi,Ghana,Gahanga International Cricket Stadium. Rwanda,Ghana,field
1283030,,2021-10-19,Lesotho,Uganda,Integrated Polytechnic Regional Centre,Lesotho,bat
1283032,,2021-10-19,Swaziland,Uganda,Integrated Polytechnic Regional Centre,Swaziland,bat
1283033,,2021-10-20,Malawi,Seychelles,Gahanga International Cricket Stadium. Rwanda,Malawi,bat
1283034,,2021-10-20,Swaziland,Ghana,Integrated Polytechnic Regional Centre,Ghana,field
1283035,,2021-10-20,Swaziland,Seychelles,Gahanga International Cricket Stadium. Rwanda,Swaziland,bat
1283036,,2021-10-20,Rwanda,Lesotho,Integrated Polytechnic Regional Centre,Rwanda,bat
1283037,,2021-10-21,Uganda,Ghana,Gahanga International Cricket Stadium. Rwanda,Ghana,field
1283038,,2021-10-22,Swaziland,Rwanda,Gahanga International Cricket Stadium. Rwanda,Swaziland,bat
1283040,,2021-10-22,Malawi,Rwanda,Gahanga International Cricket Stadium. Rwanda,Malawi,bat
1283041,,2021-10-22,Uganda,Seychelles,Integrated Polytechnic Regional Centre,Uganda,bat
1283042,,2021-11-02,Botswana,Sierra Leone,Gahanga International Cricket Stadium. Rwanda,Botswana,bat
1283043,,2021-11-02,Tanzania,Mozambique,Gahanga International Cricket Stadium. Rwanda,Tanzania,bat
1283044,,2021-11-03,Mozambique,Cameroon,Gahanga International Cricket Stadium. Rwanda,Cameroon,field
1283045,,2021-11-03,Sierra Leone,Tanzania,Gahanga International Cricket Stadium. Rwanda,Sierra Leone,bat
1283046,,2021-11-05,Cameroon,Botswana,Gahanga International Cricket Stadium. Rwanda,Cameroon,bat
1283047,,2021-11-05,Mozambique,Sierra Leone,Gahanga International Cricket Stadium. Rwanda,Mozambique,bat
1283048,,2021-11-06,Botswana,Mozambique,Gahanga International Cricket Stadium. Rwanda,Botswana,bat
1283049,,2021-11-06,Tanzania,Cameroon,Gahanga International Cricket Stadium. Rwanda,Tanzania,bat
1283050,,2021-11-07,Cameroon,Sierra Leone,Gahanga International Cricket Stadium. Rwanda,Cameroon,bat
1283051,,2021-11-07,Tanzania,Botswana,Gahanga International Cricket Stadium. Rwanda,Tanzania,bat
1283089,,2021-10-19,Nigeria,Sierra Leone,University of Lagos Cricket Oval,Sierra Leone,field
1283091,,2021-10-21,Nigeria,Sierra Leone,University of Lagos Cricket Oval,Sierra Leone,field
1283092,,2021-10-23,Sierra Leone,Nigeria,University of Lagos Cricket Oval,Sierra Leone,bat
1283093,,2021-10-24,Nigeria,Sierra Leone,University of Lagos Cricket Oval,Nigeria,bat
1283094,,2021-10-26,Nigeria,Sierra Leone,University of Lagos Cricket Oval,Nigeria,bat
1284489,,2021-10-23,Maldives,Saudi Arabia,"West End Park International Cricket Stadium, Doha",Maldives,bat
1284490,,2021-10-24,Bahrain,Kuwait,"West End Park International Cricket Stadium, Doha",Kuwait,field
1284491,,2021-10-24,Qatar,Maldives,"West End Park International Cricket Stadium, Doha",Maldives,field
1284493,,2021-10-27,Maldives,Bahrain,"West End Park International Cricket Stadium, Doha",Bahrain,field
1284495,,2021-10-28,Maldives,Kuwait,"West End Park International Cricket Stadium, Doha",Kuwait,field
1284496,,2021-10-28,Bahrain,Saudi Arabia,"West End Park International Cricket Stadium, Doha",Saudi Arabia,field
1284497,,2021-10-29,Kuwait,Qatar,"West End Park International Cricket Stadium, Doha",Kuwait,bat
1286667,,2021-11-07,Belize,United States of America,"Coolidge Cricket Ground, Antigua",United States of America,field
1286670,,2021-11-08,Canada,Belize,"Coolidge Cricket Ground, Antigua",Canada,bat
1286671,,2021-11-08,Bahamas,Argentina,"Sir Vivian Richards Stadium, North Sound, Antigua",Bahamas,bat
1286672,,2021-11-08,Belize,Panama,"Coolidge Cricket Ground, Antigua",Belize,bat
1286673,,2021-11-08,United States of America,Bermuda,"Sir Vivian Richards Stadium, North Sound, Antigua",United States of America,bat
1286674,,2021-11-10,Canada,United States of America,"Coolidge Cricket Ground, Antigua",Canada,bat
1286675,,2021-11-10,Argentina,Belize,"Sir Vivian Richards Stadium, North Sound, Antigua",Argentina,bat
1286677,,2021-11-10,Bermuda,Bahamas,"Coolidge Cricket Ground, Antigua",Bahamas,field
1286681,,2021-11-11,Argentina,United States of America,"Sir Vivian Richards Stadium, North Sound, Antigua",Argentina,bat
1286682,,2021-11-13,Bahamas,United States of America,"Coolidge Cricket Ground, Antigua",Bahamas,bat
1286683,,2021-11-13,Belize,Bermuda,"Sir Vivian Richards Stadium, North Sound, Antigua",Belize,bat
1286684,,2021-11-13,Panama,Bahamas,"Coolidge Cricket Ground, Antigua",Bahamas,field
1286685,,2021-11-13,Argentina,Canada,"Sir Vivian Richards Stadium, North Sound, Antigua",Argentina,bat
1286686,,2021-11-14,Canada,Panama,"Coolidge Cricket Ground, Antigua",Canada,bat
1286968,,2021-11-22,United Arab Emirates,Malaysia,"ICC Academy, Dubai",Malaysia,field
1286970,,2021-11-22,Bhutan,Kuwait,"ICC Academy, Dubai",Kuwait,field
1286971,,2021-11-23,United Arab Emirates,Hong Kong,"ICC Academy, Dubai",Hong Kong,field
1286972,,2021-11-23,Malaysia,Kuwait,"ICC Academy, Dubai",Malaysia,bat
1286973,,2021-11-23,Bhutan,Nepal,"ICC Academy Ground No 2, Dubai",Bhutan,bat
1286974,,2021-11-25,Malaysia,Hong Kong,"ICC Academy Ground No 2, Dubai",Hong Kong,field
1286975,,2021-11-25,Kuwait,Nepal,"ICC Academy, Dubai",Kuwait,bat
1286976,,2021-11-25,United Arab Emirates,Bhutan,"ICC Academy Ground No 2, Dubai",Bhutan,field
1286978,,2021-11-26,Hong Kong,Bhutan,"ICC Academy, Dubai",Bhutan,field
1286979,,2021-11-26,Kuwait,United Arab Emirates,"ICC Academy Ground No 2, Dubai",United Arab Emirates,field
1286980,,2021-11-28,United Arab Emirates,Nepal,"ICC Academy Ground No 2, Dubai",Nepal,field
1286981,,2021-11-28,Malaysia,Bhutan,"ICC Academy, Dubai",Malaysia,bat
1286982,,2021-11-28,Hong Kong,Kuwait,"ICC Academy, Dubai",Hong Kong,bat
1287773,,2021-12-13,Pakistan,West Indies,"National Stadium, Karachi",West Indies,field
1287774,,2021-12-14,Pakistan,West Indies,"National Stadium, Karachi",Pakistan,bat
1287775,,2021-12-16,West Indies,Pakistan,"National Stadium, Karachi",West Indies,bat
1288316,,2022-04-05,Pakistan,Australia,"Gaddafi Stadium, Lahore",Australia,field
1289031,,2022-02-09,New Zealand,India,"John Davies Oval, Queenstown",India,field
1289042,,2021-11-17,Nigeria,Tanzania,Gahanga International Cricket Stadium. Rwanda,Nigeria,bat
1289043,,2021-11-17,Kenya,Uganda,Integrated Polytechnic Regional Centre,Kenya,bat
1289044,,2021-11-17,Uganda,Nigeria,Gahanga International Cricket Stadium. Rwanda,Uganda,bat
1289045,,2021-11-17,Tanzania,Kenya,Integrated Polytechnic Regional Centre,Tanzania,bat
1289046,,2021-11-18,Tanzania,Uganda,Gahanga International Cricket Stadium. Rwanda,Tanzania,bat
1289047,,2021-11-18,Nigeria,Kenya,Integrated Polytechnic Regional Centre,Nigeria,bat
1289048,,2021-11-18,Tanzania,Kenya,Gahanga International Cricket Stadium. Rwanda,Tanzania,bat
1289049,,2021-11-18,Nigeria,Uganda,Integrated Polytechnic Regional Centre,Uganda,field
1289050,,2021-11-20,Tanzania,Uganda,Gahanga International Cricket Stadium. Rwanda,Uganda,field
1289051,,2021-11-20,Kenya,Nigeria,Integrated Polytechnic Regional Centre,Nigeria,field
1289052,,2021-11-20,Kenya,Uganda,Gahanga International Cricket Stadium. Rwanda,Kenya,bat
1289053,,2021-11-20,Tanzania,Nigeria,Integrated Polytechnic Regional Centre,Tanzania,bat
1289259,,2022-07-29,India,Australia,"Edgbaston, Birmingham",India,bat
1289260,,2022-07-29,Barbados,Pakistan,"Edgbaston, Birmingham",Pakistan,field
1289261,,2022-07-30,New Zealand,South Africa,"Edgbaston, Birmingham",South Africa,field
1289262,,2022-07-30,Sri Lanka,England,"Edgbaston, Birmingham",Sri Lanka,bat
1289263,,2022-07-31,Pakistan,India,"Edgbaston, Birmingham",Pakistan,bat
1289264,,2022-07-31,Barbados,Australia,"Edgbaston, Birmingham",Australia,field
1289265,,2022-08-02,England,South Africa,"Edgbaston, Birmingham",South Africa,field
1289266,,2022-08-02,New Zealand,Sri Lanka,"Edgbaston, Birmingham",New Zealand,bat
1289267,,2022-08-03,Australia,Pakistan,"Edgbaston, Birmingham",Australia,bat
1289268,,2022-08-03,India,Barbados,"Edgbaston, Birmingham",Barbados,field
1289269,,2022-08-04,Sri Lanka,South Africa,"Edgbaston, Birmingham",South Africa,field
1289270,,2022-08-04,New Zealand,England,"Edgbaston, Birmingham",New Zealand,bat
1289271,,2022-08-06,India,England,"Edgbaston, Birmingham",India,bat
1289272,,2022-08-06,New Zealand,Australia,"Edgbaston, Birmingham",Australia,field
1289273,,2022-08-07,England,New Zealand,"Edgbaston, Birmingham",England,bat
1289274,,2022-08-07,Australia,India,"Edgbaston, Birmingham",Australia,bat
1289284,,2021-11-16,Nepal,Qatar,"West End Park International Cricket Stadium, Doha",Qatar,field
1289285,,2021-11-17,Nepal,Qatar,"West End Park International Cricket Stadium, Doha",Nepal,bat
1289286,,2021-11-18,Nepal,Qatar,"West End Park International Cricket Stadium, Doha",Nepal,bat
1291187,,2021-12-22,United States of America,Ireland,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",United States of America,bat
1291188,,2021-12-23,Ireland,United States of America,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",United States of America,field
1296027,,2022-01-18,Malaysia,Bangladesh,"Kinrara Academy Oval, Kuala Lumpur",Bangladesh,field
1296028,,2022-01-18,Sri Lanka,Scotland,"Kinrara Academy Oval, Kuala Lumpur",Sri Lanka,bat
1296029,,2022-01-19,Bangladesh,Kenya,"Kinrara Academy Oval, Kuala Lumpur",Kenya,field
1296030,,2022-01-19,Scotland,Malaysia,"Kinrara Academy Oval, Kuala Lumpur",Scotland,bat
1296031,,2022-01-20,Kenya,Sri Lanka,"Kinrara Academy Oval, Kuala Lumpur",Sri Lanka,field
1296032,,2022-01-22,Scotland,Kenya,"Kinrara Academy Oval, Kuala Lumpur",Kenya,field
1296033,,2022-01-22,Sri Lanka,Malaysia,"Kinrara Academy Oval, Kuala Lumpur",Malaysia,field
1296034,,2022-01-23,Scotland,Bangladesh,"Kinrara Academy Oval, Kuala Lumpur",Scotland,bat
1296035,,2022-01-23,Kenya,Malaysia,"Kinrara Academy Oval, Kuala Lumpur",Kenya,bat
1296036,,2022-01-24,Sri Lanka,Bangladesh,"Kinrara Academy Oval, Kuala Lumpur",Sri Lanka,bat
1298135,,2022-10-16,Namibia,Sri Lanka,"GMHBA Stadium, South Geelong, Victoria",Sri Lanka,field
1298136,,2022-10-16,United Arab Emirates,Netherlands,"GMHBA Stadium, South Geelong, Victoria",United Arab Emirates,bat
1298137,,2022-10-17,Scotland,West Indies,"Bellerive Oval, Hobart",West Indies,field
1298138,,2022-10-17,Zimbabwe,Ireland,"Bellerive Oval, Hobart",Ireland,field
1298139,,2022-10-18,Namibia,Netherlands,"GMHBA Stadium, South Geelong, Victoria",Namibia,bat
1298140,,2022-10-18,Sri Lanka,United Arab Emirates,"GMHBA Stadium, South Geelong, Victoria",United Arab Emirates,field
1298141,,2022-10-19,Scotland,Ireland,"Bellerive Oval, Hobart",Scotland,bat
1298142,,2022-10-19,West Indies,Zimbabwe,"Bellerive Oval, Hobart",West Indies,bat
1298143,,2022-10-20,Sri Lanka,Netherlands,"GMHBA Stadium, South Geelong, Victoria",Sri Lanka,bat
1298144,,2022-10-20,United Arab Emirates,Namibia,"GMHBA Stadium, South Geelong, Victoria",United Arab Emirates,bat
1298145,,2022-10-21,West Indies,Ireland,"Bellerive Oval, Hobart",West Indies,bat
1298146,,2022-10-21,Scotland,Zimbabwe,"Bellerive Oval, Hobart",Scotland,bat
1298147,,2022-10-22,New Zealand,Australia,Sydney Cricket Ground,Australia,field
1298149,,2022-10-23,Ireland,Sri Lanka,"Bellerive Oval, Hobart",Ireland,bat
1298150,,2022-10-23,Pakistan,India,Melbourne Cricket Ground,India,field
1298151,,2022-10-24,Bangladesh,Netherlands,"Bellerive Oval, Hobart",Netherlands,field
1298152,,2022-10-24,Zimbabwe,South Africa,"Bellerive Oval, Hobart",Zimbabwe,bat
1298153,,2022-10-25,Sri Lanka,Australia,Perth Stadium,Australia,field
1298154,,2022-10-26,Ireland,England,Melbourne Cricket Ground,England,field
1298156,,2022-10-27,South Africa,Bangladesh,Sydney Cricket Ground,South Africa,bat
1298157,,2022-10-27,India,Netherlands,Sydney Cricket Ground,India,bat
1298158,,2022-10-27,Zimbabwe,Pakistan,Perth Stadium,Zimbabwe,bat
1298161,,2022-10-29,New Zealand,Sri Lanka,Sydney Cricket Ground,New Zealand,bat
1298162,,2022-10-30,Bangladesh,Zimbabwe,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Bangladesh,bat
1298163,,2022-10-30,Netherlands,Pakistan,Perth Stadium,Netherlands,bat
1298164,,2022-10-30,India,South Africa,Perth Stadium,India,bat
1298165,,2022-10-31,Australia,Ireland,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Ireland,field
1298167,,2022-11-01,England,New Zealand,"Brisbane Cricket Ground, Woolloongabba, Brisbane",England,bat
1298168,,2022-11-02,Zimbabwe,Netherlands,Adelaide Oval,Zimbabwe,bat
1298169,,2022-11-02,India,Bangladesh,Adelaide Oval,Bangladesh,field
1298170,,2022-11-03,Pakistan,South Africa,Sydney Cricket Ground,Pakistan,bat
1298171,,2022-11-04,New Zealand,Ireland,Adelaide Oval,Ireland,field
1298173,,2022-11-05,Sri Lanka,England,Sydney Cricket Ground,Sri Lanka,bat
1298174,,2022-11-06,Netherlands,South Africa,Adelaide Oval,South Africa,field
1298175,,2022-11-06,Bangladesh,Pakistan,Adelaide Oval,Bangladesh,bat
1298176,,2022-11-06,India,Zimbabwe,Melbourne Cricket Ground,India,bat
1298177,,2022-11-09,New Zealand,Pakistan,Sydney Cricket Ground,New Zealand,bat
1298178,,2022-11-10,India,England,Adelaide Oval,England,field
1298179,,2022-11-13,Pakistan,England,Melbourne Cricket Ground,England,field
1299566,,2022-02-18,Nepal,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field
1299567,,2022-02-18,Canada,Philippines,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Philippines,field
1299568,,2022-02-18,United Arab Emirates,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,bat
1299569,,2022-02-18,Germany,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Bahrain,field
1299570,,2022-02-19,Canada,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field
1299571,,2022-02-19,Nepal,Philippines,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Philippines,field
1299572,,2022-02-19,United Arab Emirates,Germany,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,bat
1299573,,2022-02-19,Ireland,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Ireland,bat
1299574,,2022-02-21,Germany,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,field
1299575,,2022-02-21,Bahrain,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Bahrain,bat
1299576,,2022-02-21,Canada,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Canada,bat
1299577,,2022-02-21,Philippines,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Philippines,bat
1299578,,2022-02-22,Germany,Canada,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Canada,field
1299579,,2022-02-22,Bahrain,Philippines,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Bahrain,bat
1299580,,2022-02-22,United Arab Emirates,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,bat
1299581,,2022-02-22,Ireland,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,field
1299582,,2022-02-24,Bahrain,Canada,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Bahrain,bat
1299583,,2022-02-24,Philippines,Germany,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Germany,field
1299584,,2022-02-24,Oman,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,bat
1299585,,2022-02-24,Ireland,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,bat
1299592,,2022-02-13,United Arab Emirates,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,field
1299593,,2022-02-11,Oman,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,field
1299594,,2022-02-12,Oman,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,field
1299595,,2022-02-14,United Arab Emirates,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field
1299596,,2022-02-14,Ireland,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,field
1299638,,2022-02-12,United Arab Emirates,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,field
1301331,,2022-07-21,South Africa,England,"County Ground, Chelmsford",England,field
1301332,,2022-07-23,South Africa,England,"County Ground, New Road, Worcester",England,field
1301333,,2022-07-25,England,South Africa,"County Ground, Derby",England,bat
1301334,,2022-09-10,India,England,"Riverside Ground, Chester-le-Street",England,field
1301335,,2022-09-13,England,India,"County Ground, Derby",England,bat
1301336,,2022-09-15,India,England,"County Ground, Bristol",England,field
1303307,,2022-06-26,Ireland,India,"The Village, Malahide, Dublin",India,field
1303308,,2022-06-28,India,Ireland,"The Village, Malahide, Dublin",India,bat
1303312,,2022-07-18,New Zealand,Ireland,"Civil Service Cricket Club, Stormont, Belfast",Ireland,field
1303313,,2022-07-20,New Zealand,Ireland,"Civil Service Cricket Club, Stormont, Belfast",Ireland,field
1303314,,2022-07-22,Ireland,New Zealand,"Civil Service Cricket Club, Stormont, Belfast",Ireland,bat
1303315,,2022-08-03,South Africa,Ireland,"County Ground, Bristol",South Africa,bat
1303316,,2022-08-05,South Africa,Ireland,"County Ground, Bristol",Ireland,field
1305498,,2022-03-28,Nepal,Papua New Guinea,"Tribhuvan University International Cricket Ground, Kirtipur",Papua New Guinea,field
1305499,,2022-03-29,Malaysia,Papua New Guinea,"Tribhuvan University International Cricket Ground, Kirtipur",Malaysia,bat
1305500,,2022-03-30,Malaysia,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Malaysia,bat
1305501,,2022-03-31,Nepal,Papua New Guinea,"Tribhuvan University International Cricket Ground, Kirtipur",Papua New Guinea,field
1305502,,2022-04-01,Malaysia,Papua New Guinea,"Tribhuvan University International Cricket Ground, Kirtipur",Papua New Guinea,field
1305503,,2022-04-02,Nepal,Malaysia,"Tribhuvan University International Cricket Ground, Kirtipur",Malaysia,field
1305504,,2022-04-04,Nepal,Papua New Guinea,"Tribhuvan University International Cricket Ground, Kirtipur",Papua New Guinea,field
1306384,,2022-03-20,Qatar,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Qatar,bat
